timestamp,px_m,py_m,pz_m,vx_ms,vy_ms,vz_ms,roll_deg,pitch_deg,yaw_deg,speed_horiz_ms,speed_total_ms,distance_total_m,depth_m,std_pos_m,std_vel_ms,std_att_deg,upd_imu,upd_dvl,upd_depth,upd_gps,upd_mag
0.180000,1.552344,-1.133002,0.090391,0.089169,0.021262,-0.005811,-179.895895,1.744916,17.776050,0.091669,0.091853,1.930259,0.090391,1.017508,0.030108,1.451581,1,0,0,0,0
0.190000,1.553260,-1.132932,0.090422,0.093204,0.022507,-0.005264,-179.894698,1.751301,17.776354,0.095883,0.096028,1.931177,0.090422,1.017509,0.032092,1.451594,1,0,0,0,0
0.200000,1.554263,-1.132235,0.089768,0.101607,0.015313,-0.002571,-179.558818,1.764639,17.422234,0.102754,0.102787,1.932562,0.089768,1.017507,0.016089,0.842387,1,1,0,0,1
0.210000,1.555279,-1.132077,0.089762,0.106391,0.016741,-0.002948,-179.557368,1.772431,17.422784,0.107700,0.107741,1.933590,0.089762,1.017507,0.016945,0.842409,1,0,0,0,0
0.220000,1.556344,-1.131918,0.089757,0.111604,0.017534,-0.002963,-179.557373,1.776731,17.421320,0.112972,0.113011,1.934667,0.089757,1.017508,0.017843,0.842429,1,0,0,0,0
0.230000,1.557462,-1.131752,0.089751,0.116368,0.017887,-0.003406,-179.556292,1.780989,17.422230,0.117735,0.117784,1.935798,0.089751,1.017508,0.018771,0.842450,1,0,0,0,0
0.240000,1.558626,-1.131574,0.089747,0.121228,0.017962,-0.003510,-179.556364,1.786081,17.423325,0.122552,0.122602,1.936975,0.089747,1.017508,0.019731,0.842471,1,0,0,0,0
0.250000,1.559837,-1.131383,0.089743,0.125382,0.019662,-0.004297,-179.559365,1.791085,17.423920,0.126914,0.126987,1.938201,0.089743,1.017509,0.020709,0.842491,1,0,0,0,0
0.260000,1.561093,-1.131195,0.089745,0.129874,0.019984,-0.005839,-179.559202,1.791433,17.426089,0.131402,0.131532,1.939471,0.089745,1.017509,0.021701,0.842511,1,0,0,0,0
0.270000,1.562393,-1.130997,0.089762,0.135079,0.020380,-0.006259,-179.560081,1.792523,17.427017,0.136607,0.136751,1.940787,0.089762,1.017509,0.022723,0.842531,1,0,0,0,0
0.280000,1.563745,-1.130787,0.089780,0.140220,0.020550,-0.006496,-179.560573,1.796099,17.427645,0.141718,0.141866,1.942154,0.089780,1.017510,0.023763,0.842551,1,0,0,0,0
0.290000,1.565145,-1.130563,0.089800,0.143915,0.021107,-0.005800,-179.560885,1.800633,17.430592,0.145455,0.145570,1.943573,0.089800,1.017511,0.024827,0.842572,1,0,0,0,0
0.300000,1.566428,-1.129173,0.090332,0.150337,0.010162,-0.007658,-179.248022,1.765743,17.422158,0.150680,0.150874,1.945537,0.090332,1.017509,0.014845,0.643832,1,1,0,0,0
0.310000,1.567894,-1.128821,0.090361,0.154636,0.010202,-0.007499,-179.248866,1.771665,17.421995,0.154972,0.155154,1.947046,0.090361,1.017509,0.015415,0.643860,1,0,0,0,0
0.320000,1.569402,-1.128456,0.090387,0.159588,0.010679,-0.008010,-179.249231,1.777872,17.419971,0.159945,0.160145,1.948597,0.090387,1.017509,0.015996,0.643887,1,0,0,0,0
0.330000,1.570959,-1.128080,0.090416,0.163572,0.010539,-0.008589,-179.245778,1.782715,17.421167,0.163911,0.164136,1.950199,0.090416,1.017510,0.016592,0.643914,1,0,0,0,0
0.340000,1.572553,-1.127691,0.090450,0.167199,0.010748,-0.008435,-179.243528,1.786944,17.420750,0.167544,0.167756,1.951840,0.090450,1.017510,0.017204,0.643940,1,0,0,0,0
0.350000,1.574182,-1.127294,0.090480,0.170648,0.010717,-0.009242,-179.246325,1.793292,17.420945,0.170984,0.171234,1.953518,0.090480,1.017511,0.017821,0.643967,1,0,0,0,0
0.360000,1.575845,-1.126886,0.090518,0.174283,0.009634,-0.008494,-179.249432,1.798670,17.424727,0.174549,0.174755,1.955230,0.090518,1.017511,0.018458,0.643994,1,0,0,0,0
0.370000,1.577539,-1.126456,0.090547,0.178821,0.010088,-0.007928,-179.248257,1.804197,17.425622,0.179105,0.179281,1.956978,0.090547,1.017511,0.019104,0.644021,1,0,0,0,0
0.380000,1.579277,-1.126018,0.090568,0.182787,0.009684,-0.007997,-179.246508,1.807659,17.429886,0.183043,0.183218,1.958770,0.090568,1.017512,0.019754,0.644048,1,0,0,0,0
0.390000,1.581052,-1.125563,0.090589,0.186711,0.009502,-0.007548,-179.243624,1.811236,17.428714,0.186952,0.187105,1.960603,0.090589,1.017512,0.020414,0.644074,1,0,0,0,0
0.400000,1.581385,-1.128281,0.093427,0.171878,0.029593,-0.014165,-179.762358,1.584646,17.425428,0.174407,0.174981,1.964546,0.093427,1.017511,0.013726,0.492510,1,1,0,0,1
0.410000,1.583117,-1.128048,0.093520,0.174688,0.031341,-0.013900,-179.760287,1.587255,17.424877,0.177477,0.178021,1.966296,0.093520,1.017511,0.014135,0.492544,1,0,0,0,0
0.420000,1.584881,-1.127824,0.093609,0.177710,0.031844,-0.014020,-179.758644,1.591852,17.426433,0.180541,0.181084,1.968076,0.093609,1.017511,0.014550,0.492578,1,0,0,0,0
0.430000,1.586675,-1.127595,0.093699,0.180482,0.031992,-0.014637,-179.756875,1.596156,17.432131,0.183295,0.183879,1.969887,0.093699,1.017512,0.014971,0.492613,1,0,0,0,0
0.440000,1.588496,-1.127359,0.093793,0.182519,0.032668,-0.014248,-179.757081,1.602615,17.432730,0.185419,0.185966,1.971726,0.093793,1.017512,0.015402,0.492647,1,0,0,0,0
0.450000,1.590338,-1.127124,0.093883,0.185380,0.033002,-0.014012,-179.757590,1.606925,17.431811,0.188295,0.188815,1.973585,0.093883,1.017512,0.015840,0.492682,1,0,0,0,0
0.460000,1.592209,-1.126883,0.093970,0.188627,0.034036,-0.014120,-179.758357,1.613443,17.430691,0.191673,0.192192,1.975474,0.093970,1.017513,0.016281,0.492717,1,0,0,0,0
0.470000,1.594114,-1.126642,0.094057,0.190215,0.035789,-0.013814,-179.759595,1.614481,17.430233,0.193552,0.194044,1.977395,0.094057,1.017513,0.016730,0.492750,1,0,0,0,0
0.480000,1.596039,-1.126414,0.094140,0.193385,0.036156,-0.013949,-179.760277,1.620140,17.427953,0.196736,0.197230,1.979336,0.094140,1.017514,0.017181,0.492785,1,0,0,0,0
0.490000,1.597996,-1.126179,0.094223,0.195720,0.036178,-0.014470,-179.758977,1.623674,17.429868,0.199035,0.199561,1.981308,0.094223,1.017514,0.017635,0.492819,1,0,0,0,0
0.500000,1.602146,-1.125773,0.023378,0.212798,0.038804,-0.016167,-179.738973,1.871549,17.433452,0.216307,0.216910,2.052275,0.023378,1.017306,0.012787,0.448138,1,1,1,0,0
0.510000,1.604296,-1.125505,0.023469,0.215465,0.038707,-0.016647,-179.736926,1.875824,17.432741,0.218914,0.219546,2.054444,0.023469,1.017306,0.013096,0.448176,1,0,0,0,0
0.520000,1.606472,-1.125228,0.023563,0.218326,0.038875,-0.016635,-179.737219,1.878657,17.433610,0.221760,0.222383,2.056640,0.023563,1.017307,0.013411,0.448213,1,0,0,0,0
0.530000,1.608676,-1.124945,0.023656,0.220931,0.039491,-0.016090,-179.733052,1.882472,17.434322,0.224433,0.225009,2.058864,0.023656,1.017307,0.013733,0.448250,1,0,0,0,0
0.540000,1.610906,-1.124659,0.023742,0.223015,0.039736,-0.016015,-179.734165,1.886351,17.437591,0.226527,0.227093,2.061114,0.023742,1.017307,0.014057,0.448288,1,0,0,0,0
0.550000,1.613157,-1.124369,0.023827,0.225686,0.040368,-0.017126,-179.733277,1.888797,17.437005,0.229268,0.229906,2.063385,0.023827,1.017308,0.014381,0.448325,1,0,0,0,0
0.560000,1.615436,-1.124077,0.023922,0.228820,0.040549,-0.017129,-179.731354,1.891718,17.434211,0.232385,0.233016,2.065684,0.023922,1.017308,0.014713,0.448363,1,0,0,0,0
0.570000,1.617744,-1.123778,0.024015,0.230145,0.041848,-0.016881,-179.729204,1.894699,17.434776,0.233919,0.234527,2.068014,0.024015,1.017308,0.015048,0.448400,1,0,0,0,0
0.580000,1.620070,-1.123487,0.024106,0.232171,0.043362,-0.017093,-179.729623,1.898493,17.433721,0.236186,0.236803,2.070359,0.024106,1.017309,0.015385,0.448437,1,0,0,0,0
0.590000,1.622419,-1.123205,0.024198,0.234965,0.043446,-0.017323,-179.731161,1.902402,17.433187,0.238948,0.239575,2.072727,0.024198,1.017309,0.015726,0.448475,1,0,0,0,0
0.600000,1.622032,-1.124618,0.023348,0.219202,0.047335,-0.013818,-179.868061,1.685107,17.411726,0.224254,0.224680,2.074421,0.023348,1.017308,0.012010,0.379168,1,1,0,0,1
0.610000,1.624268,-1.124413,0.023420,0.220451,0.047712,-0.013655,-179.868235,1.687299,17.411695,0.225555,0.225968,2.076668,0.023420,1.017308,0.012257,0.379212,1,0,0,0,0
0.620000,1.626517,-1.124208,0.023491,0.221860,0.049088,-0.014055,-179.867943,1.692084,17.411739,0.227225,0.227659,2.078928,0.023491,1.017308,0.012506,0.379256,1,0,0,0,0
0.630000,1.628784,-1.124012,0.023564,0.222861,0.049315,-0.013669,-179.868805,1.698531,17.412001,0.228253,0.228661,2.081204,0.023564,1.017309,0.012760,0.379301,1,0,0,0,0
0.640000,1.631061,-1.123815,0.023634,0.224399,0.049582,-0.014122,-179.867584,1.702328,17.413118,0.229812,0.230245,2.083491,0.023634,1.017309,0.013014,0.379345,1,0,0,0,0
0.650000,1.633354,-1.123616,0.023707,0.225572,0.049629,-0.013679,-179.869930,1.706164,17.411419,0.230967,0.231372,2.085793,0.023707,1.017309,0.013273,0.379389,1,0,0,0,0
0.660000,1.635658,-1.123414,0.023776,0.227446,0.049179,-0.013124,-179.870437,1.710022,17.411054,0.232702,0.233072,2.088107,0.023776,1.017310,0.013536,0.379433,1,0,0,0,0
0.670000,1.637978,-1.123202,0.023838,0.228589,0.049929,-0.013911,-179.868108,1.713437,17.412069,0.233978,0.234391,2.090438,0.023838,1.017310,0.013797,0.379477,1,0,0,0,0
0.680000,1.640311,-1.122994,0.023907,0.230673,0.049480,-0.013801,-179.868490,1.718532,17.411988,0.235920,0.236324,2.092782,0.023907,1.017311,0.014063,0.379521,1,0,0,0,0
0.690000,1.642664,-1.122775,0.023975,0.231308,0.049873,-0.013919,-179.866617,1.726508,17.410464,0.236623,0.237032,2.095145,0.023975,1.017311,0.014330,0.379566,1,0,0,0,0
0.700000,1.647998,-1.122992,0.022817,0.245579,0.057243,-0.012330,-179.892464,1.904691,17.407296,0.252163,0.252464,2.100608,0.022817,1.017310,0.011358,0.364100,1,1,0,0,0
0.710000,1.650515,-1.122803,0.022857,0.247473,0.056890,-0.012991,-179.897310,1.911213,17.407048,0.253928,0.254260,2.103132,0.022857,1.017310,0.011559,0.364147,1,0,0,0,0
0.720000,1.653049,-1.122604,0.022904,0.249082,0.057845,-0.014006,-179.893978,1.915464,17.402390,0.255710,0.256093,2.105675,0.022904,1.017310,0.011762,0.364192,1,0,0,0,0
0.730000,1.655602,-1.122411,0.022959,0.249662,0.058482,-0.013885,-179.894362,1.919859,17.402771,0.256420,0.256796,2.108236,0.022959,1.017311,0.011969,0.364238,1,0,0,0,0
0.740000,1.658163,-1.122221,0.023013,0.250005,0.058288,-0.014663,-179.894117,1.927863,17.400493,0.256710,0.257129,2.110804,0.023013,1.017311,0.012176,0.364285,1,0,0,0,0
0.750000,1.660726,-1.122029,0.023075,0.250870,0.058363,-0.014702,-179.898114,1.931112,17.401815,0.257569,0.257989,2.113375,0.023075,1.017311,0.012387,0.364331,1,0,0,0,0
0.760000,1.663298,-1.121835,0.023136,0.251711,0.057724,-0.015308,-179.897870,1.936494,17.402662,0.258245,0.258698,2.115955,0.023136,1.017312,0.012598,0.364377,1,0,0,0,0
0.770000,1.665876,-1.121632,0.023203,0.252782,0.058810,-0.015437,-179.898536,1.941218,17.402438,0.259533,0.259992,2.118542,0.023203,1.017312,0.012812,0.364423,1,0,0,0,0
0.780000,1.668468,-1.121436,0.023271,0.254054,0.059137,-0.015570,-179.898722,1.944373,17.400173,0.260846,0.261310,2.121142,0.023271,1.017313,0.013028,0.364468,1,0,0,0,0
0.790000,1.671073,-1.121240,0.023339,0.255036,0.059142,-0.015587,-179.900912,1.945657,17.398915,0.261803,0.262267,2.123755,0.023339,1.017313,0.013246,0.364513,1,0,0,0,0
0.800000,1.673749,-1.121514,0.023408,0.256665,0.059775,-0.016760,-179.907909,1.952040,17.183724,0.263533,0.264066,2.126446,0.023408,1.017313,0.013462,0.333009,1,0,0,0,1
0.810000,1.676382,-1.121326,0.023487,0.258267,0.059355,-0.016958,-179.908817,1.956816,17.182206,0.265000,0.265542,2.129087,0.023487,1.017314,0.013682,0.333059,1,0,0,0,0
0.820000,1.679029,-1.121129,0.023567,0.259098,0.059515,-0.017058,-179.910059,1.959343,17.182616,0.265845,0.266392,2.131742,0.023567,1.017314,0.013903,0.333109,1,0,0,0,0
0.830000,1.681684,-1.120931,0.023648,0.259967,0.059355,-0.017535,-179.910855,1.964231,17.182166,0.266657,0.267233,2.134406,0.023648,1.017315,0.014125,0.333159,1,0,0,0,0
0.840000,1.684347,-1.120729,0.023733,0.260482,0.059740,-0.017482,-179.912907,1.968978,17.181201,0.267245,0.267816,2.137079,0.023733,1.017315,0.014350,0.333209,1,0,0,0,0
0.850000,1.687017,-1.120529,0.023818,0.260357,0.060655,-0.017579,-179.911926,1.974626,17.182726,0.267329,0.267906,2.139757,0.023818,1.017316,0.014575,0.333260,1,0,0,0,0
0.860000,1.689688,-1.120338,0.023903,0.260421,0.060396,-0.016964,-179.911609,1.979229,17.181643,0.267332,0.267870,2.142436,0.023903,1.017317,0.014804,0.333310,1,0,0,0,0
0.870000,1.692358,-1.120145,0.023981,0.261167,0.061014,-0.016030,-179.913804,1.985513,17.184523,0.268200,0.268678,2.145114,0.023981,1.017317,0.015034,0.333360,1,0,0,0,0
0.880000,1.695037,-1.119955,0.024050,0.261794,0.060571,-0.016768,-179.917310,1.991973,17.182943,0.268710,0.269233,2.147801,0.024050,1.017318,0.015261,0.333410,1,0,0,0,0
0.890000,1.697721,-1.119760,0.024126,0.261440,0.060551,-0.016940,-179.916947,1.997730,17.184593,0.268360,0.268894,2.150494,0.024126,1.017319,0.015491,0.333460,1,0,0,0,0
0.900000,1.713654,-1.123444,0.020843,0.305478,0.089320,-0.014810,179.951441,2.465053,17.165484,0.318268,0.318613,2.167173,0.020843,1.017315,0.011768,0.319555,1,1,0,0,0
0.910000,1.716839,-1.123395,0.020861,0.305522,0.089795,-0.015536,179.954166,2.471217,17.164368,0.318444,0.318823,2.170359,0.020861,1.017316,0.011934,0.319608,1,0,0,0,0
0.920000,1.720027,-1.123350,0.020885,0.306322,0.090999,-0.015907,179.955745,2.472823,17.165408,0.319553,0.319949,2.173547,0.020885,1.017316,0.012101,0.319659,1,0,0,0,0
0.930000,1.723226,-1.123314,0.020912,0.307458,0.090981,-0.016300,179.956707,2.475527,17.163140,0.320637,0.321051,2.176746,0.020912,1.017317,0.012269,0.319711,1,0,0,0,0
0.940000,1.726436,-1.123275,0.020943,0.307730,0.090866,-0.017284,179.956494,2.480498,17.161067,0.320865,0.321330,2.179957,0.020943,1.017317,0.012437,0.319763,1,0,0,0,0
0.950000,1.729649,-1.123233,0.020983,0.308516,0.090823,-0.018169,179.958066,2.484455,17.162059,0.321607,0.322119,2.183170,0.020983,1.017317,0.012607,0.319815,1,0,0,0,0
0.960000,1.732870,-1.123189,0.021032,0.308859,0.090068,-0.018374,179.957631,2.489479,17.163160,0.321724,0.322248,2.186391,0.021032,1.017318,0.012779,0.319867,1,0,0,0,0
0.970000,1.736091,-1.123137,0.021082,0.310012,0.090913,-0.018365,179.959373,2.494678,17.161773,0.323068,0.323590,2.189614,0.021082,1.017319,0.012952,0.319919,1,0,0,0,0
0.980000,1.739327,-1.123089,0.021131,0.311171,0.091720,-0.019081,179.959349,2.498282,17.162590,0.324407,0.324968,2.192850,0.021131,1.017319,0.013124,0.319971,1,0,0,0,0
0.990000,1.742575,-1.123045,0.021186,0.312398,0.093135,-0.019776,179.960395,2.504665,17.162917,0.325985,0.326585,2.196099,0.021186,1.017320,0.013298,0.320023,1,0,0,0,0
1.000000,1.517207,-1.644399,-0.002498,0.339694,0.101645,-0.018157,179.972215,2.745283,17.168937,0.354575,0.355040,2.764572,-0.002498,0.782646,0.010765,0.288599,1,1,1,1,1
1.010000,1.520757,-1.644366,-0.002479,0.340599,0.101583,-0.018961,179.970123,2.751806,17.168266,0.355425,0.355930,2.768122,-0.002479,0.782647,0.010900,0.288656,1,0,0,0,0
1.020000,1.524316,-1.644329,-0.002452,0.341893,0.101662,-0.018383,179.972347,2.759555,17.168454,0.356687,0.357161,2.771682,-0.002452,0.782647,0.011038,0.288714,1,0,0,0,0
1.030000,1.527888,-1.644290,-0.002433,0.342818,0.102973,-0.018050,179.972350,2.763913,17.167412,0.357949,0.358404,2.775253,-0.002433,0.782647,0.011177,0.288772,1,0,0,0,0
1.040000,1.531472,-1.644260,-0.002417,0.343296,0.102984,-0.018896,179.973638,2.768832,17.166715,0.358410,0.358908,2.778837,-0.002417,0.782648,0.011315,0.288829,1,0,0,0,0
1.050000,1.535061,-1.644229,-0.002394,0.344058,0.103233,-0.019028,179.971014,2.771525,17.166810,0.359211,0.359715,2.782426,-0.002394,0.782648,0.011455,0.288886,1,0,0,0,0
1.060000,1.538658,-1.644198,-0.002370,0.344042,0.103422,-0.018595,179.973349,2.775552,17.165883,0.359251,0.359732,2.786023,-0.002370,0.782649,0.011597,0.288944,1,0,0,0,0
1.070000,1.542255,-1.644170,-0.002350,0.345176,0.103142,-0.019547,179.970702,2.779358,17.165751,0.360256,0.360786,2.789621,-0.002350,0.782649,0.011737,0.289001,1,0,0,0,0
1.080000,1.545862,-1.644135,-0.002322,0.345940,0.103371,-0.020094,179.971195,2.782889,17.167278,0.361054,0.361613,2.793229,-0.002322,0.782650,0.011879,0.289058,1,0,0,0,0
1.090000,1.549478,-1.644100,-0.002288,0.346289,0.103690,-0.019492,179.970269,2.786704,17.165756,0.361480,0.362005,2.796845,-0.002288,0.782650,0.012023,0.289115,1,0,0,0,0
1.100000,1.558797,-1.645056,-0.002180,0.368632,0.115656,-0.021282,179.937547,2.982222,17.156074,0.386349,0.386935,2.806213,-0.002180,0.782649,0.010082,0.284562,1,1,0,0,0
1.110000,1.562666,-1.645071,-0.002158,0.369735,0.115045,-0.020950,179.937447,2.984862,17.156120,0.387220,0.387786,2.810083,-0.002158,0.782649,0.010199,0.284620,1,0,0,0,0
1.120000,1.566544,-1.645078,-0.002140,0.370163,0.116046,-0.021254,179.938516,2.989085,17.155473,0.387927,0.388509,2.813961,-0.002140,0.782650,0.010316,0.284678,1,0,0,0,0
1.130000,1.570429,-1.645093,-0.002120,0.369356,0.116401,-0.020756,179.939188,2.993537,17.159921,0.387263,0.387819,2.817846,-0.002120,0.782650,0.010435,0.284736,1,0,0,0,0
1.140000,1.574307,-1.645113,-0.002104,0.369108,0.115718,-0.021276,179.939833,2.997337,17.159621,0.386822,0.387407,2.821724,-0.002104,0.782650,0.010553,0.284794,1,0,0,0,0
1.150000,1.578181,-1.645128,-0.002084,0.369199,0.115218,-0.021934,179.942161,3.002359,17.155745,0.386759,0.387381,2.825598,-0.002084,0.782651,0.010672,0.284852,1,0,0,0,0
1.160000,1.582055,-1.645138,-0.002057,0.370342,0.116149,-0.021641,179.943698,3.006325,17.157713,0.388128,0.388731,2.829472,-0.002057,0.782651,0.010793,0.284911,1,0,0,0,0
1.170000,1.585942,-1.645153,-0.002034,0.371522,0.116466,-0.021495,179.943714,3.010844,17.156324,0.389350,0.389942,2.833359,-0.002034,0.782652,0.010915,0.284969,1,0,0,0,0
1.180000,1.589841,-1.645168,-0.002013,0.371497,0.116155,-0.021693,179.944398,3.018623,17.156018,0.389233,0.389837,2.837258,-0.002013,0.782652,0.011037,0.285027,1,0,0,0,0
1.190000,1.593740,-1.645180,-0.001991,0.372744,0.116460,-0.022116,179.944616,3.022571,17.157317,0.390514,0.391140,2.841157,-0.001991,0.782653,0.011160,0.285085,1,0,0,0,0
1.200000,1.604633,-1.646931,-0.005839,0.395898,0.128111,-0.018017,179.916539,3.205955,16.920856,0.416110,0.416500,2.852842,-0.005839,0.782651,0.009569,0.262694,1,1,0,0,1
1.210000,1.608797,-1.647003,-0.005879,0.396627,0.129299,-0.018410,179.918461,3.210002,16.924029,0.417171,0.417577,2.857007,-0.005879,0.782652,0.009672,0.262756,1,0,0,0,0
1.220000,1.612972,-1.647084,-0.005915,0.396157,0.130394,-0.018124,179.918412,3.213478,16.924939,0.417065,0.417459,2.861182,-0.005915,0.782652,0.009775,0.262819,1,0,0,0,0
1.230000,1.617145,-1.647177,-0.005954,0.396679,0.130859,-0.018150,179.918787,3.218454,16.924637,0.417706,0.418100,2.865357,-0.005954,0.782652,0.009879,0.262882,1,0,0,0,0
1.240000,1.621325,-1.647273,-0.005994,0.396669,0.131500,-0.017570,179.919105,3.224457,16.925491,0.417898,0.418267,2.869538,-0.005994,0.782653,0.009985,0.262945,1,0,0,0,0
1.250000,1.625506,-1.647374,-0.006040,0.396580,0.131329,-0.018347,179.918558,3.228441,16.925977,0.417759,0.418162,2.873721,-0.006040,0.782653,0.010090,0.263008,1,0,0,0,0
1.260000,1.629686,-1.647475,-0.006078,0.397052,0.131019,-0.017934,179.915745,3.232596,16.925593,0.418111,0.418495,2.877902,-0.006078,0.782654,0.010197,0.263071,1,0,0,0,0
1.270000,1.633870,-1.647571,-0.006121,0.397162,0.130690,-0.018936,179.916032,3.238633,16.926302,0.418112,0.418541,2.882087,-0.006121,0.782654,0.010303,0.263134,1,0,0,0,0
1.280000,1.638054,-1.647663,-0.006154,0.397815,0.130138,-0.018507,179.913171,3.244523,16.924303,0.418560,0.418969,2.886273,-0.006154,0.782655,0.010411,0.263197,1,0,0,0,0
1.290000,1.642243,-1.647749,-0.006193,0.397439,0.131497,-0.018750,179.912746,3.248727,16.923254,0.418627,0.419047,2.890462,-0.006193,0.782655,0.010519,0.263260,1,0,0,0,0
1.300000,1.652806,-1.648595,-0.009071,0.416039,0.139427,-0.016486,179.896141,3.386090,16.915246,0.438780,0.439090,2.901443,-0.009071,0.782654,0.009164,0.260915,1,1,0,0,0
1.310000,1.657195,-1.648717,-0.009149,0.415583,0.139709,-0.016498,179.898454,3.390211,16.915402,0.438438,0.438749,2.905834,-0.009149,0.782654,0.009256,0.260978,1,0,0,0,0
1.320000,1.661580,-1.648844,-0.009228,0.415548,0.139661,-0.017029,179.898389,3.397364,16.915425,0.438389,0.438720,2.910222,-0.009228,0.782655,0.009349,0.261042,1,0,0,0,0
1.330000,1.665964,-1.648970,-0.009302,0.414966,0.140189,-0.017286,179.897885,3.402211,16.912245,0.438006,0.438347,2.914609,-0.009302,0.782655,0.009442,0.261105,1,0,0,0,0
1.340000,1.670345,-1.649103,-0.009373,0.415428,0.139996,-0.018418,179.897076,3.408425,16.910902,0.438382,0.438769,2.918992,-0.009373,0.782656,0.009536,0.261169,1,0,0,0,0
1.350000,1.674731,-1.649232,-0.009434,0.414328,0.140004,-0.018960,179.896916,3.410784,16.910094,0.437343,0.437754,2.923380,-0.009434,0.782656,0.009630,0.261232,1,0,0,0,0
1.360000,1.679106,-1.649365,-0.009488,0.414054,0.140301,-0.019744,179.896503,3.414110,16.910461,0.437178,0.437624,2.927757,-0.009488,0.782657,0.009725,0.261295,1,0,0,0,0
1.370000,1.683480,-1.649501,-0.009535,0.413598,0.140531,-0.020527,179.895197,3.419711,16.911157,0.436820,0.437302,2.932134,-0.009535,0.782657,0.009821,0.261358,1,0,0,0,0
1.380000,1.687850,-1.649641,-0.009574,0.412988,0.140519,-0.021259,179.892364,3.421781,16.909781,0.436239,0.436756,2.936507,-0.009574,0.782658,0.009917,0.261421,1,0,0,0,0
1.390000,1.692215,-1.649782,-0.009606,0.412554,0.140786,-0.021333,179.890085,3.430807,16.908210,0.435914,0.436436,2.940874,-0.009606,0.782658,0.010014,0.261485,1,0,0,0,0
